time,code,pop_total,pop_man_0_9,pop_man_10_14,pop_man_15_19,pop_man_20_24,pop_man_25_29,pop_man_30_34,pop_man_35_39,pop_man_40_44,pop_man_45_49,pop_man_50_54,pop_man_55_59,pop_man_60_64,pop_man_65_69,pop_man_70_over,pop_woman_0_9,pop_woman_10_14,pop_woman_15_19,pop_woman_20_24,pop_woman_25_29,pop_woman_30_34,pop_woman_35_39,pop_woman_40_44,pop_woman_45_49,pop_woman_50_54,pop_woman_55_59,pop_woman_60_64,pop_woman_65_69,pop_woman_70_over
16,11200580,10707.51735,664.55455,407.617275,251.887775,233.834325,217.961175,233.8168,302.863,328.838625,410.1123,309.175375,298.259075,280.63965,239.61155,508.095625,554.09015,343.183125,258.448575,259.66495,248.8491,351.115425,459.511925,456.671,438.521,347.4692,455.53935,364.597125,375.1438,1107.445825
16,11200590,14470.579775,711.47795,392.689075,338.5645,272.01865,273.30755,397.53825,520.44125,471.108325,524.404225,404.033725,405.7503,374.2555,295.784325,727.431175,648.22065,297.0465,325.319025,319.144875,413.148575,649.89535,849.151175,655.414675,590.62475,525.3166,659.7983,650.257925,463.55645,1314.88065
16,11200615,17198.79445,1200.748475,388.866175,368.709775,416.14835,428.6785,446.580375,616.749275,529.599175,532.0932,452.17245,484.5238,429.73695,381.964075,866.07635,748.081725,284.876,342.806275,351.804325,450.9634,687.556475,876.231925,676.09555,720.097475,632.5355,792.53205,845.8031,557.994325,1688.76855
16,11200620,9561.2015,552.910575,181.00815,186.717475,194.96855,262.82595,280.3369,357.633025,332.372075,363.127575,332.653075,316.880025,290.32615,243.79115,534.64025,421.804225,137.60965,154.09885,192.522575,235.8706,362.919175,426.391275,375.940675,396.519075,304.093025,411.256375,466.049125,345.3063,900.629975
16,11200645,30800.503525,1455.3607,403.340175,407.041925,659.541525,735.41185,800.84595,1001.6665,956.108325,1000.484275,834.9415,908.746475,819.512875,759.892875,2108.461675,1655.329625,526.166325,565.180075,979.988725,1055.869125,1305.637675,1503.981675,1294.0466,1221.68475,1056.523925,1211.106875,1305.1066,1115.86125,3152.66245
16,11200650,20049.329825,633.7709,305.039375,359.567275,522.949775,902.748275,910.679125,1128.959425,943.9429,1066.115225,871.911725,890.14295,684.34115,422.824225,694.674625,545.130975,279.725175,328.155725,688.06955,994.279075,961.02945,875.584625,740.368275,785.1287,679.23965,791.179575,641.761075,412.777375,989.2339
16,11200660,25351.7349,545.3394,245.9751,451.273475,766.386625,1396.1384,1377.611725,1578.540375,1330.507975,1214.12285,1002.560175,1067.5089,778.4863,454.834625,784.04205,484.11145,217.9397,459.7312,1253.2495,1574.268475,1329.73325,1140.876575,975.9631,939.286375,788.335975,862.810425,721.85605,421.300125,1188.944475
16,11200670,23030.41785,676.597675,301.79125,314.621325,623.890225,1070.303825,1181.60575,1374.016225,1215.72525,1244.0303,1109.668025,1216.882075,829.816575,460.125375,731.73425,489.302425,251.74925,274.7457,590.79365,1071.509525,993.689425,954.04255,774.331075,888.8358,953.360125,980.9654,850.689825,485.066175,1120.52885
16,11200690,42577.70965,582.951825,193.787525,437.65305,1187.13625,2711.650175,2812.946275,3045.110775,2618.2473,2635.69235,1988.615725,2188.8657,1277.14595,783.286175,1063.604275,519.431625,184.050825,416.6312,1923.693775,2962.161525,2307.0996,1943.264625,1492.5048,1740.67605,1416.36365,1356.78835,922.94655,582.2059,1283.19675
16,11200720,8672.891825,182.874025,92.47585,107.07465,336.733,451.720875,443.98665,503.3122,433.4164,463.999875,370.393275,405.093525,292.79,205.2128,328.73955,213.4591,88.286225,139.088225,306.241625,401.492225,376.67455,381.259625,261.299625,348.7635,298.5914,308.08075,305.871825,172.226125,453.734475
16,11200790,22928.731475,426.36035,264.106475,365.899775,945.677025,1086.1468,907.3938,1085.0595,1074.4453,1175.531825,1046.66955,1185.3658,916.250175,622.982475,1216.056325,277.41265,182.9562,564.580275,1095.69725,787.386525,846.044,816.270375,745.4161,911.078425,746.084775,807.386625,705.623225,506.563725,1618.285925
16,11215710,48445.48075,738.617475,340.9,1920.294225,6114.82555,3906.81855,2118.898625,1546.09715,1314.797025,1398.9098,1079.7122,1005.096225,715.599775,507.213775,1007.4539,711.849625,330.5811,2242.84945,7175.997425,3385.18665,1849.6566,1515.4465,1123.105925,1189.801975,1108.40755,1100.8041,901.672725,635.315475,1459.570525
16,11215730,23052.07285,458.5868,191.932725,799.674775,2861.28335,1625.9606,856.709225,913.409125,731.9878,749.2577,658.022775,685.162475,472.01425,367.925975,651.124725,360.486575,176.61915,832.51345,2322.4022,1069.37095,891.29585,784.544275,564.338525,736.756675,673.17765,720.778025,599.181975,361.14645,936.4095
16,11215740,14465.02265,514.976325,181.1575,247.7105,374.169425,566.732625,539.026025,612.372575,576.970475,644.714125,556.503775,677.69115,487.3791,390.26275,679.86915,295.3944,116.28655,199.606575,397.20855,608.791,659.9528,620.3454,540.917925,663.857725,645.888425,724.78475,563.35405,391.866,987.23295
16,11215750,14536.0685,560.279225,261.274325,407.421075,387.973975,557.093375,500.006275,577.876175,527.6878,591.5524,557.93365,496.77275,416.919575,367.09735,612.536375,357.032425,176.51025,330.1358,427.07695,598.2145,618.777925,639.9219,550.377825,586.279675,656.9734,694.794625,629.413125,432.40785,1015.7277
16,11215760,14748.492475,604.899225,299.1145,353.713125,368.688875,470.709275,451.414025,512.598475,463.703825,554.02445,538.6017,609.51655,471.9319,330.4585,738.705775,430.1713,208.74715,277.16025,381.148925,473.953175,503.878775,670.16315,564.61825,631.081725,676.814725,803.356925,601.4707,489.00215,1268.844375
16,11215770,23044.003575,1052.634175,513.9614,862.76215,545.84345,651.7785,671.3458,672.4466,720.945725,810.344875,752.289625,802.68745,669.93805,485.13365,1039.7523,1086.408225,503.792325,958.41945,532.977275,615.8498,804.622875,887.191925,834.611375,923.9044,960.13115,1001.451875,971.48435,768.159,1943.136225
16,11215780,22141.5588,732.028,244.00945,536.704275,1290.36695,988.781275,834.778025,956.111275,790.2785,694.972075,571.657325,598.4599,478.169725,403.13895,883.605125,928.64515,332.028975,688.048825,1355.14695,990.317825,1029.60475,1145.0826,802.3867,723.198625,773.851725,761.34645,800.7731,493.14925,1314.917025
16,11215810,37833.593325,1742.803175,1473.31865,1287.564,953.3493,1133.283325,988.202825,992.938275,1195.572125,1431.724475,1065.730825,1241.747575,942.3914,718.356275,1719.001175,1798.61955,1506.621275,1262.6536,1063.721875,1049.4892,1106.04955,1504.108225,1871.62965,1937.8913,1494.2534,1531.0048,1275.752175,881.195325,2664.619775
16,11215820,27030.534825,709.928125,432.9596,767.296675,1241.917,1088.00525,956.8387,1005.672675,846.741175,982.615375,850.915725,1010.76635,815.6646,594.56265,1220.1248,687.893975,397.90035,655.898975,1282.04835,1154.36675,1065.31175,1077.398625,895.927725,1050.625275,1095.27615,1252.685475,1026.92285,772.72755,2091.5428
16,11215830,23265.510175,1020.752675,477.52285,571.36945,723.367175,852.176075,766.58245,931.4746,832.487525,959.334325,785.6809,781.8402,775.12955,511.351375,1142.179,1028.78775,446.8774,502.40465,685.41975,760.748525,868.09065,977.500625,873.457725,906.870375,849.4288,1069.55745,908.956275,655.4331,1600.728525
16,11215840,22741.290825,949.62415,490.19445,638.507625,868.11865,809.433775,709.4822,762.623975,673.929975,689.16215,598.90825,645.97715,600.97025,433.94175,995.564525,903.00525,479.9825,652.58395,1075.5579,933.32275,927.12605,997.49355,902.949175,972.992425,948.6336,1139.217875,952.6165,547.807775,1441.562925
16,11215847,31618.0377,703.8165,295.326675,792.8105,1573.43155,1465.959425,1275.97705,1209.213,1031.5988,1181.83555,1043.615625,1138.14655,926.219425,611.040325,1227.187775,814.4735,398.2951,1025.83735,2289.68995,1659.363375,1236.0465,1110.24995,1014.1006,1149.19895,1112.53535,1303.143075,1155.45405,797.90725,2075.564425
16,11215850,19924.283975,768.786275,358.031075,508.057,704.058125,902.814625,732.475075,808.167425,783.557725,804.842025,601.637075,684.915275,515.6217,392.0226,953.01275,691.768225,368.455775,618.459825,743.90135,755.56445,760.487425,785.384825,719.11155,780.82495,741.1842,835.49075,642.0879,566.522025,1397.042075
16,11215860,20716.61385,913.076525,504.766,554.211125,521.6013,622.082975,600.565225,724.830875,749.234725,667.27945,643.887575,703.6323,541.307,466.090375,1073.586875,1122.824075,651.842025,747.9235,491.30785,592.01705,675.12795,938.05875,824.335325,881.2386,787.9839,826.502475,804.46555,660.5274,1426.307225
16,11215870,34501.9159,1454.0646,790.854375,895.105325,1303.856775,1190.496325,1138.080525,1352.950075,1209.1404,1305.1884,1115.4697,1024.302675,996.4415,649.5483,1447.656325,1596.363825,834.3991,947.676,1183.412375,1229.315675,1184.23875,1369.661925,1461.800325,1575.736475,1310.54605,1436.59405,1341.45815,780.849225,2376.7087
16,11230536,50919.520225,955.041825,438.00225,1160.363375,1976.4351,2101.276675,1963.0134,2190.4175,2063.6287,2334.612975,2114.156925,2206.911275,1921.9248,1400.665375,3121.39015,843.877375,361.662475,714.725875,1890.694275,2051.352525,1890.882725,1940.871675,1723.5133,1987.24025,1839.5487,2136.901075,1873.236325,1337.547425,4379.62685
16,11230545,43324.5327,865.954325,413.78755,788.968125,2361.500625,1809.93095,1178.676675,1172.170025,1298.396425,1527.288125,1347.1977,1655.351275,1496.138525,1303.557375,3831.654425,728.695925,387.334525,917.71475,2582.8602,1294.662675,972.224475,1000.947,1036.141275,1245.878425,1306.371625,1814.715325,1717.8113,1562.09135,5706.5117
16,11230560,38994.3403,1426.9757,698.987225,995.947675,1643.048075,1364.4299,1048.989825,1208.64005,1239.392825,1262.744925,1073.50125,1311.48555,1193.98685,962.74615,2473.510675,1192.8233,589.4706,1196.3054,1705.115725,1178.18945,1270.867125,1373.9246,1264.90515,1459.913725,1471.2474,1760.183225,1521.53995,1213.177475,3892.289825
16,11230570,16932.192525,625.156175,360.727975,789.9652,1697.64095,934.646,394.803275,448.4561,465.384175,510.044425,370.903625,435.188025,367.488475,278.778125,678.352175,620.07585,339.22655,967.80225,1171.924325,472.23145,468.09315,565.334275,525.86725,512.538625,462.4656,540.551725,562.586975,326.3494,1039.6111
16,11230600,20770.981575,1056.366025,430.94985,351.045225,506.22455,640.21805,681.07045,844.48165,755.351975,773.5589,675.100725,834.073175,711.77335,472.0957,1085.865875,973.6846,375.2462,310.47355,536.3258,638.289775,791.828325,871.03565,747.998925,847.820275,747.419975,865.4125,787.3431,659.487375,1800.440275
16,11230610,20449.94535,691.5071,348.08235,381.3248,545.106375,594.055875,606.436775,762.228975,847.57105,881.1811,708.8806,878.54225,745.953525,496.427875,1119.565375,681.4316,368.8598,348.535925,492.4238,593.02355,652.2761,861.185675,738.503025,806.9889,858.806375,969.343775,865.702625,652.87975,1953.119825
16,11230650,36739.50425,1047.528975,452.58635,465.826575,918.147725,1262.710625,1471.879675,1784.1433,1773.655425,1720.29375,1555.208525,1754.999,1399.969775,945.467675,1706.933975,1050.800325,487.169475,473.133575,1032.676825,1287.8835,1348.4349,1729.6217,1400.43985,1594.904875,1497.41965,1668.079175,1418.107775,999.59575,2491.88595
16,11230660,27062.0645,1255.0756,591.771175,868.226825,755.65445,677.400025,759.76145,1050.880825,1103.7703,1041.233275,946.98185,1023.947675,851.848175,611.26995,1125.1189,1248.8469,555.4405,555.95395,662.49755,785.450225,950.8051,1243.4551,1136.46965,1178.40465,1010.96075,1186.4248,1055.73195,742.58735,2086.095625
16,11230705,22857.0713,478.5635,269.555625,360.4129,685.174425,703.29665,686.138625,777.920175,689.178925,815.01495,724.635825,955.03415,897.9959,748.71205,1849.0915,411.6241,213.408325,435.246725,815.06515,660.4919,632.401825,718.3188,635.940925,732.159125,790.1695,1114.44915,1120.374375,847.2231,3089.472375
16,11230710,26806.578375,709.55055,346.841375,922.949525,2574.359975,1648.1385,908.912225,717.7137,640.299975,673.688525,545.8345,586.87,423.5882,320.60565,747.367275,676.949275,310.730925,1490.982225,3878.8867,1589.149525,949.057325,785.5549,718.973675,763.570675,635.51305,644.306325,578.217325,537.1804,1480.786125
16,11230720,17253.880325,352.497825,195.578975,481.2767,969.2167,860.464825,492.6511,523.2576,559.733825,615.029025,547.548925,559.324775,496.942275,380.4375,1036.837575,281.90855,145.917625,593.231325,1399.24895,769.0389,603.373625,504.1029,479.0757,582.767225,530.08695,633.957625,617.26745,497.6213,1545.48485
16,11230730,18680.226575,787.574425,432.94035,731.83455,1127.272475,876.607025,537.1869,511.11225,549.757025,565.001625,538.65875,574.07105,517.112175,327.91135,800.5001,627.13415,381.43595,921.733975,1099.0056,659.2699,567.528425,579.16765,578.600725,635.389275,558.3485,685.8879,598.0116,463.523925,1447.648325
16,11230740,32016.853725,567.663475,362.185075,1423.621075,4301.460075,2381.488475,947.044025,764.5719,705.308175,793.4799,728.526,674.7922,608.2505,371.522125,909.8831,340.557375,195.834025,1943.2691,5159.7531,1726.71585,829.2031,751.36185,639.10795,806.939775,694.40335,713.66255,645.4525,546.613525,1484.182875
16,11230750,14190.69225,692.5141,418.323875,340.0963,447.000025,395.01555,353.6552,460.485525,477.967075,506.40165,454.761825,486.4664,448.986075,299.5607,893.428125,533.185575,324.77655,338.980425,559.33575,383.422775,424.013525,501.29865,560.86655,527.99265,483.22145,546.541425,535.5966,437.9324,1358.86455
16,11260520,18605.7862,955.755275,475.78175,373.5437,479.1093,456.72325,514.941775,663.652475,668.885425,786.8328,816.101825,774.021025,601.907425,463.592,958.27075,658.208025,361.7459,336.468425,457.701925,479.391425,545.973625,618.3094,660.875225,834.484025,903.851875,883.272,699.40855,534.3388,1642.637625
16,11260540,15216.8431,734.494275,371.794175,379.7286,439.707675,397.4266,483.556,500.8597,506.555225,535.4938,542.3493,577.09065,469.0848,409.606275,710.118275,602.58615,283.131575,325.80255,375.291475,426.621875,459.2835,606.716975,543.061,712.36175,647.94315,678.40925,657.025125,546.329975,1294.413275
16,11260550,10439.352375,290.837475,161.778575,206.96775,244.771175,249.828375,360.769875,382.16325,377.865825,500.263075,517.002375,543.39445,403.241125,321.4775,556.482975,369.422075,161.357,177.313525,214.124575,240.244325,282.525725,376.905025,375.1087,502.2072,496.390025,546.547775,381.0248,315.2719,884.06555
16,11260565,27953.907975,965.67495,489.0956,847.495525,1016.6595,811.7674,764.287175,987.7998,855.2582,1018.19385,1022.55205,1035.3201,840.547925,685.854725,1322.503825,905.5864,447.952875,684.29315,841.0707,813.4701,853.403075,990.28035,907.073575,1291.85525,1324.77805,1541.3717,1201.804975,896.7166,2591.241175
16,11260570,16324.185675,697.703825,318.409,357.341525,450.0446,441.437925,451.714375,566.748525,527.774475,535.351125,596.78295,597.504125,588.048475,479.90175,895.079975,468.35605,209.82935,275.3101,390.535,462.764475,479.413425,586.598725,514.876325,749.02735,707.60585,858.5257,744.598675,635.8872,1737.014775
16,11260575,20352.949875,655.64905,364.8372,749.94405,892.44385,612.2419,523.424175,633.92695,622.1424,754.8089,719.061275,729.868375,617.13745,503.450125,1056.38325,717.019125,369.4946,597.739175,789.396975,553.59355,584.730425,692.291825,583.1578,896.5778,868.542675,977.78055,783.10385,600.7733,1903.429025
16,11260580,19931.83945,1004.459775,516.28575,567.7213,562.8353,613.3887,567.23985,651.30675,610.5012,634.9241,596.081425,626.7475,558.462975,441.9394,910.36255,946.708875,499.156125,483.89035,651.125425,657.7932,778.085225,894.88275,730.7075,849.624325,807.9834,931.531925,769.153675,545.811125,1523.13005
16,11260590,29239.0169,573.231975,242.520875,523.264725,870.79395,995.441625,1027.00665,1192.459225,999.50765,1113.490875,1202.203525,1227.978175,998.535925,803.522525,1518.611875,616.218025,247.587675,592.5274,1069.3939,1146.3418,1164.5311,1136.493425,1055.31575,1289.996825,1363.18895,1596.4464,1340.5183,981.611575,2350.275575
16,11260600,14152.162025,1129.6404,448.907875,364.212775,287.376225,351.680575,410.12775,453.521275,413.255675,446.6709,419.57035,465.3985,397.538025,320.4751,686.3303,843.832075,362.4086,343.177075,289.06385,406.60385,470.647725,483.52965,443.197125,521.327575,619.479075,595.6324,587.156275,390.0198,1201.381675
16,11260610,23362.7159,822.814375,370.38025,597.2902,610.96245,693.181725,624.38625,764.5548,756.372125,893.996575,965.487725,1074.2065,842.83975,684.629025,1275.421375,724.640225,295.979375,450.711625,573.715475,694.250275,722.7935,751.1838,803.7267,949.825575,1066.72475,1189.9487,1118.48395,779.34455,2264.864525
16,11260620,23803.320025,1197.261125,641.798025,711.233275,869.87895,680.817575,608.468675,785.60465,739.12515,813.9216,618.79195,723.301275,730.8469,493.008325,1221.537425,1085.94395,571.8653,641.640775,647.42425,642.666175,811.125525,917.23405,910.5693,959.548775,846.2852,1026.25445,963.991225,775.535375,2167.640725
16,11260630,16616.053,623.101275,296.0158,316.0393,434.883,524.930625,560.69935,677.805625,535.047375,666.482725,611.579025,659.154225,552.513825,409.39855,835.3733,540.968125,257.643225,302.990525,455.972775,554.215475,618.319225,659.506925,603.5284,735.9364,735.072425,839.2587,694.771325,576.32965,1338.5158
16,11260655,30779.965475,1144.1679,581.862125,704.2505,803.7362,835.461125,803.7111,1012.0583,950.032725,1109.411325,1097.4195,1210.53285,1144.2264,865.803075,1608.1607,1104.233,556.80485,925.634475,724.78035,821.499875,879.902875,1111.4105,1050.36275,1237.169825,1423.10255,1739.802475,1412.939075,1106.21845,2815.2713
16,11260660,10115.614775,342.01185,175.29645,198.55365,333.26995,286.5793,280.596425,354.564,304.7323,367.2162,391.241625,390.840725,377.695425,232.35165,457.433725,354.492375,237.482325,350.3428,275.114275,267.7757,317.294425,322.134025,337.417175,432.08795,471.133025,542.16835,451.4886,343.9975,920.3031
16,11260680,29510.2799,1640.47865,674.766325,701.1344,770.1455,765.527025,723.935075,1010.8306,1028.692275,1027.082725,1014.7962,1087.5428,1000.567625,677.650825,1424.9934,1675.699125,683.147275,647.968075,687.026175,766.91255,864.534125,1291.8296,1130.38995,1231.2376,1219.5831,1345.5426,1101.6952,848.185275,2468.385225
16,11260690,16959.0323,765.668125,446.019475,492.00325,419.93885,437.847675,410.6047,563.47805,531.979325,554.99765,488.8707,567.8393,516.038375,374.933025,944.6891,727.51195,410.705675,419.484975,450.812225,519.613425,552.430025,702.16555,667.81285,742.454575,685.5169,808.8209,654.542925,466.6417,1635.6106
16,11290525,20263.7,813.90665,515.58115,652.198425,537.8304,624.238675,584.03235,619.390425,658.594625,783.028575,669.542575,647.7007,555.769725,388.0065,1066.251025,583.082875,355.369175,624.7407,761.218125,725.13165,758.54725,813.1704,785.88955,905.906575,834.962475,890.305475,767.353575,493.453975,1848.495375
16,11290555,31331.286475,863.878375,560.189025,1210.09115,2000.04725,1387.467425,1002.086775,903.31795,901.054425,1064.770275,946.5281,894.544825,725.959525,462.5621,1131.4322,848.70785,528.757,1300.6931,2440.732175,1311.046975,1189.019675,1139.9848,1064.77115,1294.830625,980.692775,1094.109675,1000.054375,778.40745,2305.549175
16,11290575,29662.19835,888.024725,533.261725,956.29965,1296.120075,1173.660675,857.19915,830.352975,671.313325,760.5996,673.09905,618.902975,519.89765,337.364475,926.28595,1010.478725,641.61435,2303.742475,4611.707075,1627.863425,1085.68335,923.118875,982.3735,1038.5214,824.361,793.576925,725.74225,546.374725,1504.65835
16,11290580,14193.369225,647.38405,445.602075,415.9119,365.084925,296.144125,299.2333,407.9385,397.835425,479.681475,380.2979,458.7249,421.052175,348.0973,875.88635,688.924425,474.096875,498.112675,426.118825,381.5426,390.343925,483.073175,564.7121,581.3494,515.6349,566.150025,554.2598,431.064125,1399.111675
16,11290590,9339.38195,625.770075,354.9722,210.206175,179.16935,210.488575,190.142325,239.47045,283.2326,300.027325,238.407375,269.542425,225.549325,152.87225,452.32635,556.897275,346.92675,219.0706,224.044775,229.243575,276.237675,405.7765,368.73075,449.088975,344.91385,365.242475,377.98435,286.4808,956.5671
16,11290600,38939.20805,497.891525,371.71335,2419.532475,5676.55765,3415.727375,1529.057975,1133.2628,917.01235,978.805025,871.064725,854.16265,617.082025,434.07985,949.631125,470.3425,261.115675,1909.098275,4994.310775,2152.3568,1323.8448,969.794925,780.1254,909.227475,790.06435,790.5515,685.81265,538.772275,1698.209525
16,11290610,16801.03165,718.528725,272.416475,487.9679,629.07905,671.34305,560.609725,606.69235,508.254175,633.098475,571.0631,646.750375,525.924475,344.0583,736.316675,532.86275,236.304925,342.277625,780.4462,686.553825,646.3738,595.457375,491.429225,693.133075,601.19165,723.061675,579.1569,447.74315,1532.93645
16,11290620,13211.944825,759.899575,415.97545,377.84835,334.448575,288.153525,300.6895,385.73725,384.6449,432.05225,338.600525,369.61165,368.67485,297.1206,687.37565,736.4237,420.268275,323.378725,394.3447,324.01375,414.389025,583.771875,584.06345,605.7141,453.13195,526.192925,485.5632,390.515025,1229.3409
16,11290630,17150.218975,871.609425,456.72725,499.0864,541.213525,400.7217,410.124875,506.143275,515.214025,616.09025,477.997275,474.34405,513.724525,426.084325,898.358325,1021.31875,444.43235,445.347425,617.802025,414.813175,496.2896,677.4063,666.914575,670.4627,612.76675,633.230825,673.773575,566.2846,1601.936075
16,11290640,23147.02125,614.19595,316.919425,1472.058125,3788.9662,1604.307625,535.8999,490.83635,452.77015,643.30505,536.00705,544.158575,492.294925,311.338175,630.034575,495.1482,252.91695,1307.18105,2989.587225,716.85075,424.359775,480.516025,401.519325,565.0918,464.645225,486.84105,465.55425,361.733675,1301.983875
16,11290650,17040.272875,723.0089,379.2536,589.083375,1000.5849,512.03375,349.281625,462.3044,506.1436,588.504475,429.193225,504.34955,477.954625,428.517175,865.541225,563.008225,300.376775,709.8639,1042.9209,379.858525,428.04245,701.0905,601.237375,599.76565,509.20645,660.492925,676.370275,538.747975,1513.536925
16,11290660,28414.585225,2044.9975,1036.8749,953.64255,646.86455,426.074325,490.8814,735.43355,852.745675,950.55155,595.240275,572.391125,664.352175,550.027,1377.82695,1955.53255,1049.978425,1058.609825,755.264925,620.7794,770.98535,1359.683525,1515.01405,1315.26065,933.6394,1060.37055,1052.74775,851.0629,2217.75255
16,11290685,15833.3355,613.8792,347.0264,342.171675,362.125375,417.347175,443.3745,538.485325,531.8139,568.662275,454.56855,503.10785,441.233475,367.998425,691.800675,522.55955,290.0337,390.555075,523.505675,508.14435,576.093325,757.10105,711.654925,791.7409,772.790425,838.027225,706.391125,499.527625,1321.61555
16,11290705,34283.0412,1697.08355,1063.482125,905.2104,1470.222275,1325.0137,905.2783,1041.99025,1015.325425,1136.924725,1002.328075,1138.138825,903.71885,614.6191,1467.264325,1457.1732,779.808525,946.85835,1877.6264,1138.173175,1022.3539,1200.836975,1184.1308,1305.219475,1163.475825,1359.6479,1219.4213,876.755275,3064.96135
16,11290715,19153.291775,1292.256,679.323225,450.8976,398.3505,452.31395,387.082325,523.354375,624.4973,709.806175,549.13575,591.661525,509.88565,387.1652,814.64625,1097.593975,597.560775,585.14045,672.4091,477.11285,542.33975,768.213925,765.408,829.9504,710.1759,788.0085,728.669475,576.593275,1643.739425
16,11290725,29263.4406,1272.378075,618.8612,564.42425,757.14875,992.92385,777.7733,992.15975,895.449175,1015.6448,965.630625,922.531275,806.02465,581.9105,1274.57745,967.986575,504.246225,1143.098925,2543.442625,1030.142,920.600875,1102.80365,1048.219475,1202.845425,1100.8989,1108.6188,1102.676375,734.522475,2315.900225
16,11290760,14609.771975,602.865025,408.4591,393.66755,417.824375,380.694975,342.5393,454.409925,453.012125,481.572575,545.64155,581.5766,451.904075,360.927075,705.839625,610.265775,370.44645,425.209,411.720525,328.675325,424.0731,524.664,539.371125,669.5522,654.708625,704.624825,678.265175,528.493975,1158.768375
16,11290770,14159.871,403.8893,281.626725,258.768975,349.76315,373.893,370.237075,448.735675,470.698925,566.36005,541.70105,580.301175,503.69405,410.149675,811.9037,384.3153,252.0779,254.0956,462.667275,342.6053,364.789075,444.343275,563.47955,635.771725,675.632825,804.240075,730.505425,500.99025,1372.6346
16,11290780,7851.297175,365.6562,228.773925,278.06555,305.97035,203.70145,196.98,256.244375,286.39375,317.897675,255.666025,360.8793,295.783325,232.8315,446.586975,205.5797,126.291425,196.413125,219.120325,165.446025,198.124775,274.5859,277.3133,313.575525,310.25115,351.994425,314.8464,243.033975,623.290975
16,11290810,26499.09265,964.3791,490.481175,631.1764,880.1663,827.49015,725.25035,901.37525,928.516775,1151.970525,891.002825,1038.62015,886.09485,658.6736,1583.7172,773.61195,345.765325,671.8909,1076.546525,778.595275,722.143425,806.924675,870.12975,1047.95665,1030.068075,1173.1701,1042.716075,992.747675,2607.912825
16,11305534,20919.742825,1079.565875,614.738,567.32525,542.817725,506.824875,516.4512,633.23335,693.044925,658.17695,656.74715,684.49195,605.43035,581.13895,1298.3831,789.159525,434.861025,473.49945,501.28135,459.57285,569.0165,781.974125,773.9335,867.400725,836.721,917.462925,807.2198,748.02345,2321.247225
16,11305535,23715.50035,562.439525,377.271075,832.82985,642.3948,739.188375,661.51015,723.931525,724.478375,856.863575,778.72935,933.439275,734.0855,529.190775,1457.1733,411.05965,224.351625,608.921025,1192.6829,707.1461,629.5173,744.08185,844.906725,1055.436,1071.534725,1297.694025,1119.8084,875.10755,2379.727175
16,11305545,33810.665075,1295.232175,692.51525,799.270275,979.192275,957.60635,899.523575,1018.185225,990.88485,1169.731225,1049.8839,1102.6055,965.094375,779.3364,1880.55135,1186.153775,721.19345,1170.855075,1157.71975,1007.835225,987.53135,1255.75475,1265.026025,1433.32455,1493.22295,1698.679725,1409.772275,1192.824925,3251.158075
16,11305555,26481.5998,894.4507,494.510425,635.162175,648.6408,682.239375,630.0063,789.4075,817.585075,966.549325,932.093175,1005.122725,737.4549,635.926725,1541.7774,1229.4548,641.929175,975.347675,673.37535,628.94595,704.387,908.227625,1028.077375,1188.28695,1223.726,1395.4125,1008.367075,971.916325,2493.2201
16,11305575,19975.336225,1480.4881,828.4396,614.158525,476.059,328.1567,362.861375,533.277425,592.058275,659.562825,466.49505,438.07585,450.586225,427.795475,1002.0468,1351.06345,775.501725,635.38765,496.4859,345.191325,581.786875,903.378725,935.393125,948.21015,663.6354,696.245175,685.22945,626.34585,1671.420925
16,11305590,18753.5756,476.11985,299.049575,383.666925,715.955675,719.932775,598.655725,651.507325,706.812125,792.645225,670.012675,743.36865,621.65135,450.4847,996.656075,503.2884,276.378725,340.67475,817.489525,682.125975,576.708075,695.756575,648.605025,748.457675,771.697525,863.37725,728.413025,586.977775,1687.107025
16,11305600,10094.123475,380.5057,223.080175,206.7205,261.582275,266.164975,247.630325,279.2539,321.014275,377.97935,286.615325,348.7254,326.9477,196.556,604.381725,318.179175,187.856975,295.784075,531.669625,283.3526,245.04995,373.5344,377.780475,394.41755,378.8624,446.35075,384.3332,370.660225,1179.13405
16,11305606,13246.456975,598.971475,320.187625,299.45515,310.3602,281.6461,305.481775,374.493575,463.52165,483.119375,396.151425,479.5979,382.6072,363.441375,827.967475,576.99715,347.499,283.821525,275.04105,297.276175,333.18455,463.8678,562.803875,577.38025,505.0257,586.55085,516.357425,593.756,1439.893125
16,11305610,17709.417625,790.44615,468.3209,371.228625,503.11735,513.307925,461.373075,537.35625,581.345475,596.2187,528.2543,623.236475,571.85595,446.161775,1056.074675,610.0107,328.759925,487.5798,557.114675,471.000025,496.753775,536.1026,557.745525,725.88145,700.601275,836.869475,812.636375,658.8768,1881.18895
16,11305620,17756.17025,674.4367,357.78555,336.62515,474.5036,450.03855,460.639975,537.92485,550.109625,629.8056,593.171825,661.149475,562.65515,421.80295,1147.4942,627.43765,308.06585,377.38245,750.171125,510.00215,422.069925,584.836425,649.613475,755.7576,725.80035,873.45715,773.01935,688.7406,1851.67255
